Cell2D_Index;NumQuadPoints_Boundary;NumQuadPoints_Internal;PiNabla_Cond;Pi0k_Cond;Pi0km1_Cond;PiNabla_Error;Pi0k_Error;Pi0km1_Error;HCD_Error;GBD_Error;Stab_Error
102;3;3;2.6130087430995204e+00;2.6130087430995212e+00;1.0000000000000000e+00;8.0223537054246212e-17;2.4698953619225591e-16;0.0000000000000000e+00;5.8200136560163297e-17;1.4466735450071374e-16;1.3950642256703503e-32
103;3;3;2.1430886092523608e+01;2.1430886092523615e+01;1.0000000000000000e+00;5.8424223042350431e-16;9.6144528696534528e-15;0.0000000000000000e+00;4.2412839661618449e-17;1.2592420256588573e-16;2.4404032321856275e-31
104;3;3;2.6130087430995288e+00;2.6130087430995301e+00;1.0000000000000000e+00;3.1813775464663113e-16;3.5099190699497649e-16;0.0000000000000000e+00;4.7505686998560030e-17;2.5607892566382202e-16;8.7557706888289217e-32
105;3;3;2.6130087430995199e+00;2.6130087430995199e+00;1.0000000000000000e+00;3.6935083285059643e-17;1.9479433322989495e-16;0.0000000000000000e+00;8.8696218313244751e-17;1.4740869248738989e-16;2.6341680788153986e-32
106;3;3;5.5975950991026984e+01;5.5975950991026792e+01;1.0000000000000000e+00;1.0746795111820393e-15;9.7691767438607647e-15;2.2204460492503131e-16;1.6478328647341341e-16;4.0261680100546774e-17;2.0126485120463350e-31
107;3;3;2.6130087430995266e+00;2.6130087430995266e+00;1.0000000000000000e+00;2.2434564674474914e-16;3.2259016516583957e-16;2.2204460492503131e-16;2.2042358230012317e-17;2.0644207055920070e-16;5.3787885432960089e-32
108;3;3;2.7386127875258319e+00;2.7386127875258297e+00;1.0000000000000000e+00;1.1102230246251565e-16;2.9568371711510631e-16;1.1102230246251565e-16;1.7121391114673807e-16;1.2843341694945661e-16;2.4445607583636575e-32
109;3;3;6.2553439015910293e+00;6.2553439015910337e+00;1.0000000000000000e+00;3.7384263574089623e-16;4.2306393074615464e-16;1.1102230246251565e-16;1.4281594891055209e-16;1.0010751569369552e-16;9.1472828341182941e-32
110;3;3;1.3677576547950121e+01;1.3677576547950125e+01;1.0000000000000000e+00;5.2864778855755287e-16;3.7918802958209222e-16;0.0000000000000000e+00;1.2427498184604936e-17;1.9127438253763542e-16;3.8803363948086644e-32
111;3;3;6.8913536237703203e+00;6.8913536237703159e+00;1.0000000000000000e+00;6.8104928476084555e-17;1.0352448337484650e-15;0.0000000000000000e+00;2.6459679345433498e-17;6.8038391255026448e-17;5.6925405649433919e-32
112;3;3;6.8913536237703212e+00;6.8913536237703159e+00;1.0000000000000000e+00;1.4774033314023857e-16;1.1828846559946502e-15;0.0000000000000000e+00;3.1135020301332320e-17;6.6006934998017638e-17;5.6925405649433930e-32
113;3;3;2.7386127875258279e+00;2.7386127875258297e+00;1.0000000000000000e+00;1.1583312110919635e-16;1.8960667787614551e-16;2.2204460492503131e-16;4.4467036058451878e-17;0.0000000000000000e+00;5.0423381418330153e-32
114;3;3;4.2036153975549579e+00;4.2036153975549624e+00;1.0000000000000000e+00;1.5843702228443854e-16;3.4021607458597952e-16;3.3306690738754696e-16;1.5718196179707216e-17;1.1142839084809414e-16;2.7989250635231147e-32
